season,final_week,sample_id,Evanna Lynch,Milo Manheim,Bobby Bones,Alexis Ren
27,9,81,0.20088018466731092,0.2560537056436547,0.3530945481496242,0.18997156153941017
27,9,82,0.076837093685418,0.3860614628489224,0.46853416093791717,0.06856728252774254
27,9,83,0.04428831470764696,0.20510669523635874,0.730245988123676,0.020359001932318294
27,9,84,0.13409967933746963,0.2016631953900721,0.5188903234874437,0.1453468017850147
27,9,85,0.1897509129075863,0.23153251702927846,0.46990059637724463,0.10881597368589067
27,9,86,0.06115261158842331,0.12757354735379528,0.7908285882121018,0.020445252845679707
27,9,87,0.18274222186756428,0.2120099591567358,0.5055460019058822,0.09970181706981791
27,9,88,0.04686369051120911,0.06353520654982003,0.8792775777214292,0.010323525217541539
27,9,89,0.0872554028481214,0.13538253324949526,0.7462011413571153,0.031160922545267936
27,9,90,0.19112214662001464,0.23018304414156213,0.445152341550343,0.13354246768808015
27,9,91,0.08090391950891342,0.318773963465394,0.5331727663693895,0.06714935065630309
27,9,92,0.07728304513221707,0.2081543751024586,0.6841629071368439,0.030399672628480347
27,9,93,0.2071773254151275,0.24005233100447293,0.43086358324170243,0.12190676033869709
27,9,94,0.0797814031288964,0.3278373241575541,0.5581921388179834,0.034189133895566146
27,9,95,0.18531415924876204,0.28111217867279253,0.42878384070571174,0.10478982137273375
27,9,96,0.12253129129793165,0.3933613381149513,0.45078461794952923,0.03332275263758771
27,9,97,0.09925413583679468,0.25826094404003636,0.5313608320384328,0.1111240880847364
27,9,98,0.15720362042167024,0.20059910421190258,0.4859314397458813,0.1562658356205458
27,9,99,0.17406020952902324,0.3346105131541067,0.41821277265018486,0.07311650466668503
27,9,100,0.06312430289870029,0.06433619501325619,0.8378989512467606,0.034640550841282904
27,9,101,0.17245715489611618,0.19382701102782576,0.6072780829001357,0.02643775117592255
27,9,102,0.07569674353230776,0.1646746985327458,0.7339751554063169,0.02565340252862964
27,9,103,0.058730523068595414,0.2194474939356952,0.6537135334837789,0.06810844951193054
27,9,104,0.058361983868461594,0.14235228177859696,0.7614154239678241,0.03787031038511732
27,9,105,0.14469538328746478,0.22522231751953645,0.4725396497993025,0.15754264939369633
27,9,106,0.2518600817245622,0.2608077540113953,0.3522561518056652,0.13507601245837716
27,9,107,0.2640652196794591,0.3071153441921604,0.38515820099745035,0.04366123513093007
27,9,108,0.15725546814201996,0.20256954867759958,0.5210074954593376,0.11916748772104302
27,9,109,0.1449792303014845,0.2078449274467098,0.5447430183176311,0.10243282393417476
27,9,110,0.2288997348635241,0.2558771578777628,0.5039251018871781,0.011298005371534981
27,9,111,0.044112469640383525,0.047499663502382605,0.8619107064444789,0.04647716041275513
27,9,112,0.04577074367884826,0.4182859600919252,0.4853489669683454,0.05059432926088118
27,9,113,0.13234743658912632,0.1711431111710488,0.6140591290195109,0.08245032322031401
27,9,114,0.08246396317859198,0.10591029809396375,0.754809303023281,0.05681643570416333
27,9,115,0.06129789654040459,0.32961663571538635,0.5455040492305866,0.06358141851362248
27,9,116,0.16659601944480984,0.19427501428504712,0.6346041269692803,0.004524839300862883
27,9,117,0.28787423525736894,0.3142871013998794,0.38534946226357264,0.012489201079179004
27,9,118,0.04613132931244877,0.3701909134578694,0.5800218954478985,0.0036558617817832686
27,9,119,0.10474613011564533,0.237086868324617,0.5647401739608321,0.09342682759890562
27,9,120,0.20270847800572458,0.27232904559952165,0.3267530659085341,0.19820941048621962
27,9,121,0.18683664597749897,0.25441930181459343,0.42809855811162234,0.13064549409628526
27,9,122,0.12839712938705264,0.28300813243079725,0.5805099849704526,0.008084753211697267
27,9,123,0.1904010723011152,0.2531018692397036,0.45430740725000796,0.10218965120917306
27,9,124,0.18309478710246124,0.2583508951490275,0.37142806765329983,0.18712625009521147
27,9,125,0.18263035567093439,0.30184938102710945,0.42525902827865464,0.09026123502330158
27,9,126,0.09639506553768286,0.1792881811549913,0.6988083675125314,0.025508385794794464
27,9,127,0.07102534687076593,0.4035072699851137,0.4697308794790965,0.05573650366502384
27,9,128,0.26823760268046876,0.2705423390060163,0.35137258553043177,0.10984747278308321
27,9,129,0.20822430218106885,0.20984214417615177,0.4196414432364728,0.1622921104063065
27,9,130,0.1173708333628801,0.1810311955189466,0.6317042989562299,0.06989367216194327
27,9,131,0.2081704335700309,0.2225464114344641,0.44687371291568234,0.12240944207982263
27,9,132,0.19221567592972477,0.3013577290316377,0.42131117098873916,0.08511542404989834
27,9,133,0.062299341084057325,0.23630550715029688,0.690793440148174,0.010601711617471676
27,9,134,0.07107843993388202,0.13465166589694932,0.7261826380449856,0.06808725612418307
27,9,135,0.17050448294522866,0.2918599937402958,0.3681319552007586,0.16950356811371692
27,9,136,0.0767619759004096,0.3699812656085332,0.5269876411985307,0.026269117292526543
27,9,137,0.1391727802054472,0.3633407222492524,0.4257612695474226,0.07172522799787777
27,9,138,0.22762291261457712,0.3490735868317762,0.3847171546588111,0.03858634589483565
27,9,139,0.09437859127122394,0.365960719146066,0.4718702307109638,0.06779045887174613
27,9,140,0.13653386809293291,0.2810431973356764,0.506208612561503,0.0762143220098878
27,9,141,0.2028343675325523,0.31014782502412164,0.4018727244079812,0.08514508303534472
27,9,142,0.20836471198985415,0.35989349881745336,0.39687929067411626,0.03486249851857618
27,9,143,0.022048769555658397,0.18767621346207974,0.7755288096611628,0.01474620732109901
27,9,144,0.02931779794069269,0.40221231024322496,0.5338212391521178,0.03464865266396458
27,9,145,0.18002803748813687,0.3077980329515563,0.42744646174067463,0.08472746781963211
27,9,146,0.21595966125956081,0.2724346768916983,0.4605485916157956,0.05105707023294521
27,9,147,0.11330508257294934,0.3502338569420618,0.48525821068465114,0.051202849800337846
27,9,148,0.09201084803815096,0.4243537213609698,0.4687926374121554,0.014842793188723802
27,9,149,0.14334060218206507,0.20609847548064641,0.5201727919646258,0.13038813037266261
27,9,150,0.23945345128723006,0.2875657329192585,0.33416816217461454,0.13881265361889705
27,9,151,0.18132980023259607,0.32694609161146215,0.40408271629975795,0.0876413918561838
27,9,152,0.001017961991298621,0.10330794467856552,0.8898783449837894,0.005795748346346341
27,9,153,0.21902000691199466,0.3043532589926265,0.40149071072556275,0.0751360233698162
27,9,154,0.12450130275556509,0.13964983810239362,0.6863827411884057,0.049466117953635425
27,9,155,0.2515948719409199,0.29253923227430023,0.32371115804790884,0.132154737736871
27,9,156,0.13236347161102216,0.213107863418141,0.5309527989499904,0.12357586602084637
27,9,157,0.15003324492941858,0.16881925191378436,0.5435104595019277,0.13763704365486937
27,9,158,0.21343229282360635,0.3063472109847304,0.35317995563508203,0.12704054055658115
27,9,159,0.11681754492751859,0.2246140145136578,0.6210312159906949,0.03753722456812878
27,9,160,0.1319280016209195,0.38149750211362893,0.47630532102458484,0.01026917524086647
27,9,161,0.24802309241339784,0.3006681402736681,0.44921264828533836,0.0020961190275955335
27,9,162,0.23610083207508936,0.24665107854942317,0.2810099005780302,0.23623818879745712
27,9,163,0.1127708390127402,0.2592520463160311,0.6020431715867662,0.02593394308446249
27,9,164,0.20747045393163224,0.256362703905799,0.38009253541189586,0.15607430675067274
27,9,165,0.22559549698674944,0.23538355694247148,0.43469851013482147,0.10432243593595757
27,9,166,0.034266389081193505,0.31490147480538805,0.610704852537979,0.04012728357543952
27,9,167,0.11140393790612593,0.335059989290383,0.5050636934719618,0.04847237933152931
27,9,168,0.17283986379356575,0.36589374695093685,0.41553129192995913,0.04573509732553814
27,9,169,0.10438054331274847,0.1118143293354111,0.783215126510902,0.0005900008409385573
27,9,170,0.04459652298296616,0.3103326760239156,0.6264040427811541,0.01866675821196413
27,9,171,0.1923741814872968,0.30635644546526686,0.33235725124034804,0.1689121218070884
27,9,172,0.020794580733526354,0.3882996940225113,0.5607824336610305,0.030123291582931856
27,9,173,0.03848697510075004,0.06937174875907691,0.8637416168777858,0.028399659262386998
27,9,174,0.24715401999883316,0.3183790790738625,0.40067966139621475,0.033787239531089544
27,9,175,0.1432988876808297,0.2306842804176774,0.5227511097232993,0.10326572217819364
27,9,176,0.18815608304069617,0.2688567719865195,0.3478154873645925,0.19517165760819172
27,9,177,0.062782964686455,0.4320082165780258,0.47668663921507665,0.028522179520442528
27,9,178,0.05196725737240851,0.4201652821339792,0.4828117465179201,0.045055713975692094
27,9,179,0.1292856457607124,0.3817815170505679,0.449579913355214,0.039352923833505624
27,9,180,0.17005290021053948,0.28235394875272046,0.500079015860754,0.04751413517598611
27,9,181,0.02447944460198392,0.3908907405036024,0.5646018725106362,0.020027942383777416
27,9,182,0.12559746314235654,0.1553308409354213,0.6221567676423592,0.09691492827986284
27,9,183,0.034829681596453485,0.25149026420196285,0.6986653366849239,0.015014717516659634
27,9,184,0.02432814582428639,0.18599545560812533,0.7704016192412847,0.019274779326303563
27,9,185,0.21676034024207608,0.2781550863241519,0.4209461053792797,0.08413846805449236
27,9,186,0.08628620151531372,0.1236789781134877,0.7354342338775635,0.054600586493635174
27,9,187,0.06754466355482631,0.20728211757493706,0.6778435889444053,0.04732962992583122
27,9,188,0.174136492274081,0.22692645952888796,0.49663666603167,0.10230038216536104
27,9,189,0.06847834020400402,0.08680088796084857,0.8044179099056424,0.04030286192950498
27,9,190,0.20309553179088569,0.2468241825212698,0.4778362969839669,0.0722439887038777
27,9,191,0.19715741483491495,0.34718772578171303,0.45093441768527315,0.004720441698098934
27,9,192,0.23992679787708177,0.25158084881580683,0.3423574292707301,0.16613492403638125
27,9,193,0.20494515520943368,0.31850500049289265,0.41290150238967055,0.0636483419080032
27,9,194,0.009161357927182593,0.420372253873515,0.5674410594341268,0.003025328765175629
27,9,195,0.1887123514664575,0.23326967253492373,0.5472793257130326,0.030738650285586196
27,9,196,0.07063622855177659,0.2219262223493985,0.6894600589052111,0.017977490193613888
27,9,197,0.12020577122604811,0.15471744293319134,0.6233897902155768,0.10168699562518377
27,9,198,0.08617895855815257,0.0906006179299199,0.8071207020214646,0.01609972149046283
27,9,199,0.19998698163515496,0.24163092707506623,0.5012725897483951,0.05710950154138361
27,9,200,0.18026813669035915,0.2914274076398132,0.46567309085361136,0.0626313648162162
27,9,201,0.13724819586163559,0.3018849062276285,0.5112933942110977,0.049573503699638276
27,9,202,0.15603340814297553,0.1574803868277906,0.6565477130762738,0.02993849195296006
27,9,203,0.011201316963259957,0.2709790576346409,0.7048018667156433,0.013017758686455825
27,9,204,0.12841488656023134,0.3567611042967949,0.5047023332938176,0.010121675849156167
27,9,205,0.18069672646666202,0.26655843749515146,0.5177121070644247,0.0350327289737617
27,9,206,0.20815356270452387,0.22875335517482231,0.4801709026523905,0.0829221794682633
27,9,207,0.09450127546948582,0.2310471521438589,0.6490385578540525,0.02541301453260269
27,9,208,0.06864033055532176,0.13117235720548961,0.7805860341641012,0.019601278075087422
27,9,209,0.16231851057463348,0.25462703721281377,0.4729239232086937,0.11013052900385907
27,9,210,0.03829748309046343,0.05593165971606457,0.8688518433969298,0.03691901379654221
27,9,211,0.034913102506493515,0.2699041805406934,0.689401155299025,0.0057815616537881444
27,9,212,0.12905746471305943,0.34074711414971337,0.47312221538714766,0.0570732057500795
27,9,213,0.12239971815425438,0.3209289749698127,0.5122291200867612,0.04444218678917163
27,9,214,0.15348320064063134,0.22565855247085131,0.489443782235007,0.13141446465351025
27,9,215,0.182883478161896,0.20532194730639458,0.46461936633539197,0.14717520819631738
27,9,216,0.006315971755380726,0.2065292378492069,0.7816486781418701,0.0055061122535422944
27,9,217,0.19360453891847768,0.3364577693665599,0.45489526612295467,0.015042425592007719
27,9,218,0.23634814390727243,0.31118984356856066,0.3415854631978226,0.11087654932634433
27,9,219,0.12838949226703536,0.2087798055010363,0.6255854308738087,0.03724527135811979
27,9,220,0.061059210793192216,0.22486537526728295,0.6426484978406343,0.07142691609889044
27,9,221,0.0884556296675074,0.3810835584312066,0.49758420701275136,0.03287660488853469
27,9,222,0.01168825413118726,0.400550553967334,0.5692992697112377,0.01846192219024099
27,9,223,0.0638724524857735,0.42236718303814985,0.4739588185592542,0.039801545916822646
27,9,224,0.07763670069995057,0.10176988608591397,0.8205074956697127,8.591754442273907e-05
27,9,225,0.27684069733224387,0.31760062370058156,0.34626695746795605,0.05929172149921856
27,9,226,0.134786077508245,0.39363103752431416,0.45908005581173317,0.012502829155707508
27,9,227,0.1759525405372306,0.338560147296217,0.3759869752242202,0.10950033694233223
27,9,228,0.0007306748143325811,0.07031254571316864,0.916949892889866,0.0120068865826327
27,9,229,0.10238013032907979,0.3654331428558226,0.49761105781011306,0.03457566900498446
27,9,230,0.24872644393636945,0.25839952179073367,0.45884904787468545,0.034024986398211256
27,9,231,0.13669743181094843,0.15083786434211827,0.6885914761230765,0.02387322772385678
27,9,232,0.20811407633414725,0.256340945216139,0.4976956191053933,0.03784935934432055
27,9,233,0.08633462970172724,0.3807730290911057,0.5162944347407038,0.016597906466463325
27,9,234,0.23250002970069492,0.26282594192760933,0.44786485578148233,0.05680917259021348
27,9,235,0.17700204416312337,0.27643132946182397,0.48153008827967214,0.06503653809538044
27,9,236,0.13274367167128753,0.331216404453057,0.4694696793118398,0.06657024456381565
27,9,237,0.03798113142347739,0.26601232006987197,0.6832982937390735,0.012708254767577266
27,9,238,0.20772690684537115,0.23813910609823377,0.339568904873841,0.2145650821825541
27,9,239,0.2272188476509603,0.32639836275489603,0.36448698687649855,0.0818958027176451
27,9,240,0.10715313112834501,0.37141296243169897,0.4071936255506844,0.11424028088927177
27,9,241,0.14976870747166637,0.29072164417602603,0.4016005409949367,0.15790910735737085
27,9,242,0.2493631266940166,0.279064954918653,0.4505549044898434,0.021017013897486912
27,9,243,0.14373560603623295,0.19426146197928118,0.5124950577173613,0.14950787426712459
27,9,244,0.10286949671476653,0.25731776118061583,0.6056267754256466,0.03418596667897121
27,9,245,0.10218446760528742,0.33665228860082946,0.5382549490938797,0.02290829470000342
27,9,246,0.18617060825132015,0.23234067723043125,0.47374491549926795,0.10774379901898051
27,9,247,0.12044505465318739,0.2899856388688873,0.5457857096190499,0.04378359685887539
27,9,248,0.13843224950313648,0.2987347010005363,0.4919689495845183,0.07086409991180886
27,9,249,0.17856554329503999,0.2235833502345239,0.5206682455204552,0.07718286094998082
27,9,250,0.15044723404042362,0.22677687141562403,0.5035331311950221,0.11924276334893022
27,9,251,0.18777770206691083,0.27129647883615593,0.45982465469062056,0.08110116440631261
27,9,252,0.1482610022549694,0.2279064102617383,0.47781059456480357,0.1460219929184888
27,9,253,0.10949619924920102,0.30674437357570206,0.5446717062007331,0.039087720974363645
27,9,254,0.13672014344999964,0.15810009862919155,0.6521465492506232,0.05303320867018546
27,9,255,0.1833346622882216,0.24636299383609547,0.5436710570593108,0.026631286816372036
27,9,256,0.15485122468441326,0.2396776879237628,0.5686589968809049,0.03681209051091907
27,9,257,0.2902725984291681,0.3057132227287345,0.3400083143970346,0.06400586444506284
27,9,258,0.24787392134402325,0.25004059243728827,0.3533431980473167,0.1487422881713718
27,9,259,0.24223603751839518,0.3403709984245969,0.41209149334075545,0.005301470716252375
27,9,260,0.17318427014692098,0.2401403640559976,0.4247033798008643,0.16197198599621715
27,9,261,0.11683205893303725,0.35031947402932107,0.5067965908774421,0.026051876160199484
27,9,262,0.2176239265110252,0.3272722390508533,0.45350696661461165,0.0015968678235097286
27,9,263,0.2764171045720948,0.2880352813328586,0.3376893304650631,0.09785828362998356
27,9,264,0.05079898276187956,0.30205018789445026,0.6285944087302662,0.018556420613404005
27,9,265,0.07066380878851036,0.36307952939946275,0.5310036785647376,0.0352529832472891
27,9,266,0.19562526356581064,0.21176209864772538,0.5020610389662477,0.09055159882021618
27,9,267,0.029703323680060973,0.24838699508859602,0.6919104018821987,0.029999279349144488
27,9,268,0.1859388005726413,0.315033174132219,0.4770728723682268,0.0219551529269129
27,9,269,0.03667074001380788,0.04181568816009404,0.9076483794979916,0.013865192328106577
27,9,270,0.10515691275194992,0.16006807451314886,0.7221784786902655,0.012596534044635725
27,9,271,0.2023064843077696,0.3017783708327901,0.34040237762800823,0.15551276723143218
27,9,272,0.06703401585571607,0.23398956576944258,0.6568149373051122,0.04216148106972922
27,9,273,0.1823905720421657,0.28488612921434947,0.4990213088969743,0.03370198984651063
27,9,274,0.12762975342467842,0.30756732593402053,0.47250835948403846,0.09229456115726249
27,9,275,0.115867453023661,0.13865231011159185,0.7318182545564633,0.013661982308283766
27,9,276,0.059612639879636733,0.27940907125669934,0.6564868261654538,0.004491462698210084
27,9,277,0.14838830647964593,0.3663713882099495,0.46092088500254513,0.024319420307859396
27,9,278,0.132979435582173,0.3084853952615542,0.47690301553382536,0.08163215362244755
27,9,279,0.022907000918548016,0.16703905318603424,0.790863533981617,0.019190411913800845
27,9,280,0.14022443938189022,0.20221982118955062,0.5667926843102847,0.0907630551182745
27,9,281,0.07212316471694884,0.2538407176544014,0.619101914278436,0.05493420335021388
27,9,282,0.018109259106808658,0.43696506044831096,0.5359715528338195,0.008954127611060955
27,9,283,0.20530431889365683,0.22756355236289844,0.41038989683485333,0.15674223190859138
27,9,284,0.12304601509460678,0.1472850647610472,0.6116126044025981,0.11805631574174792
27,9,285,0.21007290483123595,0.2217984916558216,0.5133248391373835,0.05480376437555905
27,9,286,0.09823864488834864,0.3602346877897924,0.4765484793252944,0.06497818799656452
27,9,287,0.11212778814308283,0.14105771595671696,0.6775295769377823,0.06928491896241792
27,9,288,0.1790559745872618,0.26985443669848064,0.3623878778309812,0.18870171088327645
27,9,289,0.103717414118587,0.357500581420397,0.5276323476059143,0.011149656855101619
27,9,290,0.09676579540846356,0.3270984414530279,0.5432027589564276,0.032933004182081005
27,9,291,0.14229137527144795,0.33901460873299116,0.44687199673439254,0.07182201926116838
27,9,292,0.17613692852399704,0.34366803305295524,0.40387071011522674,0.07632432830782118
27,9,293,0.02757523391398591,0.03219323912974025,0.9383074680899631,0.001924058866310625
27,9,294,0.08157729516885862,0.40075370905900903,0.4800210772206334,0.03764791855149896
27,9,295,0.14424817662084072,0.3214082901743672,0.4863006311734189,0.04804290203137331
27,9,296,0.1536997301185873,0.2587517972646595,0.4677313935651579,0.11981707905159536
27,9,297,0.01477164674809441,0.23282980736813527,0.738409086224285,0.013989459659485426
27,9,298,0.16517371576854997,0.3385554427321812,0.37550364833351146,0.12076719316575743
27,9,299,0.20622565149122102,0.32304986143848624,0.383217531816408,0.08750695525388459
27,9,300,0.11296102740505683,0.39831186033907007,0.48759886912826184,0.0011282431276111698
27,9,301,0.017398036452899963,0.21315216713432977,0.7408267989609792,0.028622997451790894
27,9,302,0.1696961696205204,0.2655166896533795,0.49295796670940045,0.07182917401669967
27,9,303,0.034099854245328964,0.04913090032540527,0.8706174376277925,0.04615180780147322
27,9,304,0.1820663626123628,0.2556760241808422,0.5235604186853774,0.038697194521417635
27,9,305,0.1633073763074379,0.2046993432389983,0.5256082413426597,0.10638503911090418
27,9,306,0.059723713694337655,0.15671347188778811,0.7794491074855253,0.0041137069323490755
27,9,307,0.14741357588151083,0.21375302546455752,0.5220936135179906,0.1167397851359411
27,9,308,0.03348901790464958,0.08907083158568992,0.8772542579474033,0.00018589256225720924
27,9,309,0.015075768066847057,0.04740541150397681,0.9271336645899109,0.010385155839265268
27,9,310,0.157695516425758,0.25023790629306186,0.5237952245239772,0.06827135275720293
27,9,311,0.17990481125775368,0.2656172058103663,0.40134128817200304,0.153136694759877
27,9,312,0.1851388654418598,0.28184100261135664,0.4221028038781792,0.11091732806860437
27,9,313,0.15726955179207672,0.16167772599391736,0.5981087044543809,0.08294401775962504
27,9,314,0.1279595517909306,0.28256003114561745,0.5506990231363852,0.03878139392706673
27,9,315,0.20295808159467338,0.23809244444313488,0.5003998828983829,0.05854959106380889
27,9,316,0.17480659783788022,0.2015675809124701,0.5054636576771716,0.11816216357247807
27,9,317,0.030936891453640553,0.07073937801647621,0.8863661216105667,0.01195760891931641
27,9,318,0.17268937762289166,0.1809575875657228,0.5429485971421529,0.10340443766923256
27,9,319,0.16594710494616827,0.30264446798578976,0.45072171476673795,0.08068671230130398
27,9,320,0.24061640062026088,0.31514051089481354,0.4440421855122689,0.00020090297265655088
27,9,321,0.1656800069061556,0.17598392444515848,0.599086039442625,0.05925002920606098
27,9,322,0.13205322472129902,0.3513041441264728,0.4585057020180672,0.0581369291341609
27,9,323,0.06871846924657654,0.22692485214036814,0.6471732576834764,0.05718342092957912
27,9,324,0.23369902744009577,0.2960516005949406,0.4247375237310515,0.04551184823391204
27,9,325,0.047955979151891114,0.30066227637067666,0.6038302635472362,0.04755148093019585
27,9,326,0.1885687420019166,0.26674284486355404,0.34413497137093746,0.20055344176359188
27,9,327,0.11844308969881415,0.1477734917674097,0.7070070894299627,0.026776329103813338
27,9,328,0.06934942415506068,0.42905564846584304,0.4572519708287836,0.04434295655031268
27,9,329,0.21819716984251908,0.22734801549867106,0.32454296375951863,0.2299118508992912
27,9,330,0.15380382321970903,0.2716974352447028,0.500652120901699,0.073846620633889
27,9,331,0.12502696031506583,0.25970071581846227,0.5122379535269119,0.10303437033955991
