season,final_week,sample_id,Alyson Hannigan,Xochitl Gomez,Jason Mraz,Charity Lawson,Ariana Madix
32,11,24,0.0707294351125768,0.3514126731995508,0.22801333791149878,0.1662261379370729,0.18361841583930086
32,11,25,0.0714133924994938,0.44463949747751935,0.26594455845298637,0.058268151764444866,0.15973439980555573
32,11,26,0.07476597368967142,0.49923975587787656,0.2516021961692305,0.08591487831852121,0.08847719594470028
32,11,27,0.11567424714996295,0.33370607957746967,0.2521290450231253,0.11765747238718971,0.18083315586225238
32,11,28,0.015814401996446514,0.5607459935687585,0.18773826255978573,0.092544909959046,0.14315643191596333
32,11,29,0.01931825220498247,0.5183611519356002,0.2908704342355313,0.039882054102224014,0.1315681075216619
32,11,30,0.012447528049404279,0.560585546615129,0.3192283182988011,0.038264550294526765,0.06947405674213873
32,11,31,0.04459709305478438,0.38090801255215523,0.34025527857687277,0.09696610637059996,0.13727350944558764
32,11,32,0.08553801181497024,0.38295379352246356,0.2309691510261627,0.06899737592506926,0.2315416677113342
32,11,33,0.08488959726242533,0.5456148139405081,0.12814269957461172,0.11910464166745623,0.12224824755499854
32,11,34,0.00011818581369563747,0.6278422931619387,0.1568553063289221,0.0796322139273623,0.1355520007680809
32,11,35,0.0171999496225267,0.8182971392398525,0.058665552863416,0.051824690033070664,0.05401266824113418
32,11,36,0.01760582938549381,0.2995642276818099,0.29640176794938294,0.1799678448602482,0.2064603301230652
32,11,37,0.05688729866754137,0.36052992166602216,0.2767483065077002,0.059424595513978565,0.24640987764475758
32,11,38,0.008535752552123925,0.5228247621141393,0.26009367914972314,0.015458026403800083,0.19308777978021352
32,11,39,0.06363480321302137,0.553972363566153,0.25848551715242,0.04491220143306607,0.07899511463533967
32,11,40,0.0336154416400312,0.4634349027964086,0.3244540232723568,0.022474195073251057,0.1560214372179524
32,11,41,0.028112040986163385,0.5736767019423021,0.32022146407792373,0.036041441060545534,0.04194835193306521
32,11,42,0.04679127159375035,0.514230632788479,0.18957044512363755,0.09371217796691814,0.15569547252721497
32,11,43,0.08497266005083715,0.4079085881130953,0.36683899734632136,0.0690839160767449,0.07119583841300126
32,11,44,0.012461202874344731,0.513114321169416,0.27292419800208834,0.04058479649060371,0.1609154814635472
32,11,45,0.036584239796539665,0.4117388473687811,0.4053779611692009,0.024869211050723247,0.12142974061475514
32,11,46,0.07313852798178964,0.5262491970066469,0.20352662032464786,0.07581662397402114,0.12126903071289455
32,11,47,0.007999603900726234,0.4491132759058249,0.3315989751975548,0.02807579219108666,0.18321235280480744
32,11,48,0.12519682859230424,0.31091893492771283,0.24264060045695204,0.1211902338040883,0.2000534022189426
32,11,49,0.003807412735063699,0.39438071363787974,0.3182439618428651,0.11446151838548944,0.16910639339870207
32,11,50,0.007875592384621762,0.37596379780606604,0.33895457729689266,0.12201172672339637,0.1551943057890232
32,11,51,0.007756887044742656,0.4489900581917215,0.25159947223451995,0.08616987336936696,0.2054837091596489
32,11,52,0.025898006893878795,0.6273732197663411,0.1712209960189765,0.08655659088103404,0.0889511864397696
32,11,53,0.08398463470178125,0.2996740498682136,0.2221112427541509,0.1939664460133064,0.20026362666254782
32,11,54,0.001585804067897191,0.38270659634611914,0.32332493967791964,0.010592275448224832,0.28179038445983906
32,11,55,0.045093387684460653,0.3824028045603979,0.2696505572018486,0.08349091405410716,0.21936233649918585
32,11,56,0.07411653109504242,0.3546685087515833,0.2922369156233919,0.11768614900547501,0.16129189552450746
32,11,57,0.031360849632104434,0.5954508708208969,0.20027936372414018,0.050868378464022194,0.12204053735883619
32,11,58,0.025976389323049322,0.36575176653353864,0.33299894722207546,0.07639473581223245,0.19887816110910417
32,11,59,0.00486087241605951,0.5493013128752111,0.2481673934990952,0.024295982263413736,0.17337443894622045
32,11,60,0.02958334148797293,0.5330992338865197,0.281529428915864,0.05522216663588261,0.1005658290737606
32,11,61,0.01788390285808924,0.5834611919321416,0.2145888353282021,0.01556696788819303,0.16849910199337398
32,11,62,0.14838061130324412,0.28142328815990747,0.23524731310075211,0.1408842083626973,0.19406457907339916
32,11,63,0.06552651619643679,0.687693860656703,0.09136179370445477,0.06630763529848581,0.08911019414391957
32,11,64,0.016039230886116296,0.39269339437926,0.2979172922696043,0.14525430954428653,0.1480957729207329
32,11,65,0.023932381105249253,0.5121740753774301,0.23119204823146394,0.06747898122935012,0.16522251405650665
32,11,66,0.0610613780847547,0.4116391493301421,0.3866768714896812,0.0620525974510224,0.07857000364439973
32,11,67,0.049179437198621216,0.3887064678899418,0.3815678601083633,0.04889832001998885,0.13164791478308485
32,11,68,0.022008692842761877,0.9460695285996269,0.015587394909768161,0.00417161074500574,0.012162772902837342
32,11,69,0.10135863159057178,0.34146781390770187,0.2161826381663966,0.15287874428884302,0.18811217204648692
32,11,70,0.0007122596307277966,0.4055839377639379,0.24671214816663026,0.12937974801861563,0.21761190642008846
32,11,71,0.06810503434986517,0.28971512919271813,0.282481528323267,0.11138764897264447,0.24831065916150513
32,11,72,0.006957375547335941,0.3557982213191783,0.27666529734286144,0.0964729072477783,0.26410619854284595
32,11,73,0.06541085655774455,0.5139369152169212,0.17785737124141943,0.0648969312266,0.1778979257573147
32,11,74,0.09196552539175298,0.4596997583072368,0.19150068692669986,0.11699065064339616,0.1398433787309143
32,11,75,0.0010696907130929776,0.6416858636559862,0.20325696963845202,0.05390208546553445,0.10008539052693419
32,11,76,0.027354375056096093,0.5615616134527669,0.32962535272677557,0.009937320420768407,0.07152133834359312
32,11,77,0.11882622190420676,0.34004240313080664,0.2389258622875212,0.10507944465439525,0.19712606802307014
32,11,78,0.02804644368582211,0.5366620575481502,0.36008853452915296,0.025568608850057722,0.04963435538681692
32,11,79,0.061137472423033544,0.3891467856064,0.29298809433430495,0.09785836002815612,0.15886928760810523
32,11,80,0.07544456691043426,0.567356387495837,0.19514983134242347,0.06438056432217051,0.0976686499291347
32,11,81,0.034140419511421306,0.3909896288741258,0.3715263650833236,0.032998187715468835,0.17034539881566038
32,11,82,0.01979677408116215,0.44338356727348477,0.3253560315186178,0.05037608984289133,0.16108753728384387
32,11,83,0.11204836242537895,0.37709512317989624,0.25263516358273785,0.11150598001119315,0.1467153708007938
32,11,84,0.020278533125756306,0.69280460236571,0.2416156117309892,0.00831008973271144,0.03699116304483322
32,11,85,0.04039512218057989,0.3092157859176135,0.3077583279635837,0.15953098401002483,0.18309977992819795
32,11,86,0.01262944676828013,0.710360659868781,0.26041922659846983,0.00405349420668052,0.012537172557788384
32,11,87,0.005614816584999357,0.4093431989620778,0.29615208000732735,0.08819649511847064,0.20069340932712493
32,11,88,0.0236924650316375,0.5518814823921876,0.20106585313756284,0.04472129706443767,0.17863890237417432
32,11,89,0.06730946002855587,0.3030537743403555,0.23180988792840931,0.17636209569969208,0.22146478200298716
32,11,90,0.06083774870918884,0.34118929078738297,0.23448198257054673,0.1772276042830654,0.18626337364981604
32,11,91,0.016035941383866763,0.5629114987101114,0.2204751032506711,0.055794330308954095,0.14478312634639642
32,11,92,0.005900310976239148,0.377364530079686,0.3464658083985015,0.05390167539802629,0.21636767514754687
32,11,93,0.13033702070622008,0.32316001527257326,0.25243582974340606,0.13345086098819223,0.1606162732896085
32,11,94,0.020247974182119665,0.5696723978469204,0.2272932662095858,0.07400346343351634,0.10878289832785781
32,11,95,0.06624188533533573,0.305870128120689,0.23821109630590792,0.16145008134700578,0.22822680889106178
32,11,96,0.10349004519057489,0.5365268385965886,0.1575961103746298,0.08418221358002549,0.11820479225818113
32,11,97,0.04423487079215178,0.5114613946301064,0.34938183136545803,0.045496838153111396,0.049425065059172456
32,11,98,0.08151433825245534,0.38862293584901453,0.23783448834472343,0.13937036497604932,0.15265787257775737
32,11,99,0.04218332096620315,0.42854029318233133,0.24808484127176933,0.07166461574254546,0.20952692883715088
32,11,100,0.08485226571032313,0.3384210489843948,0.2800130257723406,0.1330001594412655,0.16371350009167585
32,11,101,0.03338084337010695,0.33148287330367865,0.2879051040866616,0.1641295755691931,0.1831016036703597
32,11,102,0.032298685620141224,0.4789971206343802,0.28769610353258357,0.011688331581198948,0.18931975863169595
32,11,103,0.03707874518147361,0.4116222584600392,0.3641758622578236,0.06803292059791195,0.11909021350275166
32,11,104,0.014466118437635221,0.31379848204592364,0.2940278441045037,0.09305526154625082,0.28465229386568663
32,11,105,0.040164523543522124,0.32268285582131206,0.31873450359531724,0.05488080912838088,0.2635373079114677
32,11,106,0.00931548653232251,0.4073488534133307,0.3097713173908164,0.013296178061603693,0.2602681646019266
32,11,107,0.02270510651764957,0.5203633322208119,0.2707270300828467,0.05611136904658109,0.1300931621321106
32,11,108,0.007412466548019865,0.5728960098011328,0.20961144049360142,0.06253732018675942,0.14754276297048668
32,11,109,0.014446734739899214,0.6790593526383978,0.18423024473593963,0.061097111726011705,0.06116655615975165
32,11,110,0.004692593549264824,0.3943343047736759,0.3407278106438179,0.07233476528574326,0.18791052574749811
32,11,111,0.0662726336459523,0.5159536776917413,0.2948438789144292,0.06114051552907901,0.06178929421879836
32,11,112,0.006816314388891887,0.3969141271029676,0.29046906546126433,0.1000620805471835,0.20573841249969274
32,11,113,0.018753273430677564,0.40099591560830156,0.3711069829358349,0.09227691219158768,0.11686691583359844
32,11,114,0.06114112184584458,0.4944910197397366,0.2116048506921942,0.104442950449371,0.12832005727285378
32,11,115,0.07650425555145825,0.3202198034132078,0.2717601256326187,0.15019419533947348,0.1813216200632418
32,11,116,0.03920664248536566,0.4398658859133865,0.2080243107637926,0.1464687197003512,0.1664344411371041
32,11,117,0.0027078785561376758,0.5202777143231669,0.2788226043614416,0.05345257994119254,0.14473922281806118
32,11,118,0.028114439348107416,0.47484429241778303,0.2537488747819539,0.03431162128491284,0.2089807721672427
32,11,119,0.0333916807177027,0.4463255016367434,0.20789462655585997,0.11317712249999895,0.19921106858969498
32,11,120,0.0010502002360050897,0.3236521996422592,0.313773456523128,0.0663343854654518,0.2951897581331559
32,11,121,0.009598012399663644,0.3859087310549136,0.37595948659073525,0.06920073478738242,0.15933303516730513
32,11,122,0.020156382495358317,0.6003464472712842,0.19455198874643057,0.09068315423394921,0.09426202725297779
32,11,123,0.0932622322122794,0.494079150621607,0.1624209491449141,0.1058113908017095,0.14442627721949025
32,11,124,0.06406843757329543,0.4653930150624713,0.20707360349182302,0.08222102391381209,0.18124391995859818
32,11,125,0.0004977269593021899,0.5217517533419299,0.298205949392962,0.04033357353229431,0.13921099677351165
32,11,126,0.022337102551979557,0.5713542557089206,0.16048064817096724,0.09244398719962786,0.1533840063685047
32,11,127,0.027629438820374812,0.2807700132650016,0.24641470966991016,0.2051118529118377,0.24007398533287586
32,11,128,0.08287180653421317,0.376578645405524,0.2625309679391192,0.10206878916046988,0.17594979096067376
32,11,129,0.05736140311432307,0.3500417028812185,0.29467458239972616,0.09361091694782162,0.20431139465691073
32,11,130,0.05684463126607911,0.43508611417270915,0.284840712600844,0.05935044269371061,0.16387809926665692
32,11,131,0.04744725041305319,0.28607432036502817,0.2490653000874581,0.16743352932665123,0.24997959980780948
32,11,132,0.007917240446771426,0.364842035443818,0.32217502598001946,0.1455800426496116,0.15948565547977947
32,11,133,0.05731760851548943,0.3544156961003501,0.3027889252972847,0.1294080930572066,0.15606967702966915
32,11,134,0.022722264373378303,0.8133010081696403,0.08743046152613772,0.0062842692948174884,0.07026199663602631
32,11,135,0.015079720313375889,0.6105862787019785,0.16262675461718906,0.0902212176569818,0.12148602871047479
32,11,136,0.04111481987069511,0.3818845855444023,0.2636086295578966,0.0915550749755954,0.22183689005141055
32,11,137,0.12033058880667424,0.42584006493540605,0.19754153125728285,0.1188984189078816,0.1373893960927553
32,11,138,0.011784123868538122,0.4849455222997635,0.3278565993915424,0.08592905573012061,0.08948469871003531
32,11,139,0.10627862095469948,0.33803908947183403,0.22631185937580112,0.10997221597655589,0.21939821422110953
32,11,140,0.03423254193517547,0.541353410073617,0.17145470800172058,0.10925283614348749,0.1437065038459994
32,11,141,0.08655108950887104,0.4646028117265803,0.22005370299540544,0.08730264743439912,0.141489748334744
32,11,142,0.03996151115751127,0.5755465636966091,0.2902804212380841,0.038145372129569366,0.05606613177822627
32,11,143,0.10052654483236687,0.4930120817440283,0.156348316854768,0.10828991282321726,0.14182314374561955
32,11,144,0.1559983161869937,0.35731428031863655,0.17565915523798661,0.15498160519378923,0.15604664306259394
32,11,145,0.02278962002874987,0.47674943375137663,0.27920445407766536,0.03406285685494018,0.18719363528726787
32,11,146,0.01173525623066342,0.4697159723268658,0.308508524037803,0.07963679224971619,0.13040345515495155
32,11,147,0.05156207104242445,0.3829902831065498,0.3351617788835477,0.08341059923641411,0.14687526773106394
32,11,148,0.05931599975916924,0.5179974217548117,0.2312666286321422,0.07338707145124186,0.11803287840263513
32,11,149,0.027909992929242396,0.3303480079758718,0.31712069524642805,0.1015150648777154,0.2231062389707423
32,11,150,0.05045111111041186,0.31118081581432844,0.29974746358851234,0.0953866246271802,0.24323398485956704
32,11,151,0.011307431322063839,0.6905319593320267,0.23628106136792779,0.030302876738785164,0.03157667123919664
32,11,152,0.053884470117049096,0.5131564121669492,0.211814971515041,0.03693612347420203,0.1842080227267586
32,11,153,0.05269542479022686,0.3659475152975825,0.32436466638175304,0.052788759652937736,0.20420363387749998
32,11,154,0.06089951058858436,0.41508886803878725,0.31210071085263197,0.09106027163743587,0.12085063888256052
32,11,155,0.034198669104195695,0.39623884806072995,0.3014885678246473,0.01449947074415337,0.2535744442662738
32,11,156,0.07126744995480522,0.5566944410974042,0.17311838800816054,0.09740192523637664,0.1015177957032536
32,11,157,0.03269439265359992,0.4310091398145976,0.2646153535351155,0.08215277130300837,0.1895283426936787
32,11,158,0.05603553698226532,0.49515171312001327,0.19133419990704634,0.07494478913504046,0.18253376085563466
32,11,159,0.11104887548909395,0.4555419263322273,0.20752191185939692,0.09246256960987725,0.13342471670940462
32,11,160,0.056479730604082436,0.33005503138085784,0.3130526803247244,0.07749661244944414,0.22291594524089126
32,11,161,0.05930745232576591,0.3641477845352838,0.3560349831908133,0.06541776064399274,0.15509201930414426
32,11,162,0.07312065880652177,0.3275631798593531,0.23334795426744565,0.13141710194078948,0.23455110512588986
32,11,163,0.018458380534018198,0.47386453786086197,0.2819584092206374,0.036928577780368406,0.18879009460411383
32,11,164,0.013261192533854032,0.4804602109528319,0.40235201578131075,0.04460287622546603,0.059323704506537074
32,11,165,0.03416925347509566,0.41355761079381614,0.21905695053634436,0.14977768677709857,0.18343849841764526
32,11,166,0.03875115346130935,0.4240347475483746,0.26008209678515765,0.07473152936935243,0.20240047283580606
32,11,167,0.004886595750619441,0.41602748556312913,0.2967271504569396,0.053849382741323004,0.22850938548798874
32,11,168,0.030467928004864937,0.32716026849367225,0.2762434112863885,0.1453956444145122,0.22073274780056212
32,11,169,0.007857992145952593,0.68682405308992,0.24427694183467866,0.02140945044916699,0.0396315624802817
32,11,170,0.09792498209203757,0.29778348126748205,0.24603086813369726,0.1375016552173089,0.22075901328947425
32,11,171,0.010551369187322775,0.6460040650217582,0.23447322721141456,0.005372247903357162,0.10359909067614721
32,11,172,0.0845296739793223,0.4705273047266956,0.21154351423504583,0.08383925348421406,0.14956025357472216
32,11,173,0.10754758743377262,0.39723476309340927,0.18544082747447677,0.1324221928685384,0.17735462912980293
32,11,174,0.08741352724109196,0.31240126890508124,0.22332601030401203,0.1791952290193364,0.19766396453047846
32,11,175,0.09512095739125402,0.3446170482519347,0.2396210860624275,0.15979258648999398,0.1608483218043898
32,11,176,0.00853338993615217,0.6016200883111805,0.1390170859074614,0.11308448535336443,0.13774495049184157
32,11,177,0.009638731818998743,0.3640653215383596,0.3203703522251427,0.10146630620252299,0.204459288214976
32,11,178,0.01586672588525118,0.40361988845039243,0.3075433192758328,0.04959996350542935,0.22337010288309425
32,11,179,0.03488344842766598,0.5401342659900628,0.16640551020188724,0.11136534066881937,0.14721143471156464
32,11,180,0.042980877008900784,0.637310326002146,0.16194656175822433,0.04395533330401187,0.1138069019267171
32,11,181,0.014081149377875574,0.45744679192392573,0.30632962046103357,0.06138094295229961,0.16076149528486547
32,11,182,0.010052392166186959,0.5440203845676744,0.1620281018939338,0.13570344482136532,0.14819567655083946
32,11,183,0.03637007836899617,0.46825976873568637,0.3627001151753088,0.03526701097653498,0.09740302674347384
32,11,184,0.026653666252603635,0.505351491786273,0.3535243641068819,0.02624534654562823,0.08822513130861308
32,11,185,0.021719299720220516,0.7812559307137799,0.1385565928975015,0.0076582876871758064,0.050809888981322375
32,11,186,0.0009362397539807882,0.6912595564834242,0.18301391244302861,0.04067905210055651,0.08411123921900988
32,11,187,0.02378466023435062,0.4861490538410797,0.3224814442751373,0.04235584713855934,0.12522899451087302
32,11,188,0.03510749929627671,0.47059972996126986,0.28715147349383613,0.044462947988042026,0.16267834926057542
32,11,189,0.019002842211038068,0.48708852520786,0.22484590710365487,0.12594845434359975,0.14311427113384725
32,11,190,0.03765573398456504,0.44956275860622064,0.34476692936858866,0.06084143372714948,0.1071731443134762
32,11,191,0.10735174363411769,0.5244593109327619,0.13598156063179054,0.10853005483721344,0.1236773299641164
32,11,192,0.018669271663647305,0.6621953884254096,0.1285915636754428,0.06301195276392647,0.12753182347157369
32,11,193,0.03220723570781048,0.5959559716449915,0.1975795968439972,0.08490005891767785,0.08935713688552316
32,11,194,0.11418221833921316,0.44145288205242267,0.21457905393482182,0.11213437770026834,0.11765146797327404
32,11,195,0.007188945603285388,0.9612955418746543,0.013992642947563609,0.0011429425715905495,0.016379927002906303
32,11,196,0.04588647511097802,0.49913551183935606,0.28215946262283087,0.08302800830065765,0.08979054212617729
32,11,197,0.013997472054415351,0.4122926833307261,0.3067787137744059,0.019345552512207754,0.24758557832824504
32,11,198,0.08928979586934753,0.4191649439706817,0.2342918015819076,0.09353756378580592,0.16371589479225723
32,11,199,0.01193915615877975,0.49304654254082514,0.36020439102895613,0.04319834921609544,0.09161156105534349
32,11,200,0.00653012200770627,0.5713097558642907,0.2687479553813439,0.06927782838969625,0.08413433835696268
32,11,201,0.024563936185850725,0.6323880752281429,0.16254518731139944,0.04796896776280935,0.13253383351179762
32,11,202,0.013558941389936126,0.5777520340290486,0.2802425858501734,0.00804436459982475,0.12040207413101717
32,11,203,0.0042736018537814805,0.31573735228735106,0.27364044862787146,0.14185993584511125,0.2644886613858847
32,11,204,0.060203648588442314,0.5737221512044882,0.23764701969248248,0.04458213983891598,0.08384504067567114
32,11,205,0.06066252267164806,0.3829615853125109,0.28960931429903974,0.10849136130863066,0.1582752164081707
32,11,206,0.1512796097837742,0.28274143683016933,0.24146837534160173,0.1428303483610194,0.18168022968343545
32,11,207,0.07587341941918595,0.5813888323906674,0.18793507255475592,0.05601077624929629,0.09879189938609435
32,11,208,0.04252450195212674,0.49015617912380105,0.3106468860621757,0.03286273985992488,0.12380969300197153
32,11,209,0.13928591257985726,0.28248810662363694,0.22996041396522915,0.15488741692315863,0.19337814990811789
32,11,210,0.03679702002881924,0.4167898322263448,0.3378247726656966,0.018014625491546,0.19057374958759343
32,11,211,0.03097749566129277,0.39107249713586795,0.31010394791221496,0.013258053678642003,0.2545880056119823
32,11,212,0.05645350561113188,0.350826609939721,0.2723546852042748,0.09676645266416886,0.2235987465807035
32,11,213,0.09010431917700279,0.40684520470843677,0.18472399187350927,0.13928485965358756,0.1790416245874636
32,11,214,0.01006121842897421,0.8409816633233264,0.13454746485550795,0.0029360895297621996,0.011473563862429346
32,11,215,0.006254788252084064,0.47890548037470754,0.2740905443844821,0.05952098994793259,0.18122819704079351
32,11,216,0.014212389245757476,0.6790952333639447,0.14639749747053218,0.03793201293873957,0.12236286698102611
32,11,217,0.07239332213415517,0.48860200455946085,0.19967147282984224,0.09880905842677828,0.14052414204976335
32,11,218,0.056734238890756065,0.3763609448213082,0.37284182360046103,0.07876965507370486,0.11529333761376989
32,11,219,0.03606275019113384,0.536386949263127,0.301698666171347,0.0333048073843432,0.0925468269900489
32,11,220,0.0560312177080859,0.6060104830523598,0.1645161340014817,0.05752950248659788,0.1159126627514746
32,11,221,0.059950671332413316,0.47649756606403787,0.3273097082400919,0.04340419048257836,0.09283786388087857
32,11,222,0.09385900955519169,0.3008782356999737,0.2693186415959615,0.07573426654400765,0.26020984660486546
32,11,223,0.060802310252052,0.47474861917323224,0.20607452708790597,0.10797545969140995,0.15039908379539974
32,11,224,0.014687659995720722,0.5691394271464072,0.16919440516301315,0.10780454012298944,0.13917396757186948
32,11,225,0.026278468555751538,0.42202391464876354,0.21986240416620487,0.15443087224199512,0.17740434038728486
32,11,226,0.0018263030147972444,0.6254207918735007,0.2554719335114434,0.05594362813217164,0.06133734346808694
32,11,227,0.09871027443632917,0.38712408163248463,0.26870575558353316,0.1173085604848071,0.1281513278628459
32,11,228,0.12052191999797765,0.3270119980097336,0.2681125115037734,0.12400619081362711,0.16034737967488827
32,11,229,0.032989823471870384,0.8067643893442488,0.06928834397763958,0.02591379775898134,0.06504364544725996
32,11,230,0.05388851437373462,0.42293236548621965,0.24158125195798208,0.07335050080903273,0.2082473673730311
32,11,231,0.015480590272125125,0.5501412628961606,0.25057442265060914,0.04939435415753609,0.13440937002356898
32,11,232,0.0018663145757840801,0.5086465887421979,0.4414178954095355,0.014721983158114517,0.03334721811436811
32,11,233,0.08947864574631859,0.5434268460439368,0.1552743995957347,0.08707238547102648,0.12474772314298357
32,11,234,0.05717008431483722,0.30544152228443794,0.24754468093683693,0.18247457053198293,0.20736914193190503
32,11,235,0.13323536309520737,0.261054434456269,0.2415747316633141,0.15423543281914517,0.20990003796606416
32,11,236,0.01805005089335652,0.5843699736534954,0.18068846804342723,0.04514643087657835,0.17174507653314242
32,11,237,0.024199410525285632,0.5182136863933462,0.30537333081101997,0.05752494463723433,0.09468862763311393
32,11,238,0.031653224367029276,0.3461612297224393,0.24856278905419846,0.14750362051590613,0.22611913634042682
32,11,239,0.008905029410383208,0.8099465136773145,0.13582141869121467,0.0029480966902348527,0.042378941530852705
32,11,240,0.04886336936343371,0.4297747155320055,0.30320413153892695,0.0585428729766392,0.15961491058899452
32,11,241,0.08236654188559743,0.41098536556307547,0.31945613189841776,0.06707857993315755,0.12011338071975187
32,11,242,0.03476531291917676,0.7782455333285682,0.1178714695276274,0.032584465718244,0.03653321850638364
32,11,243,0.15396791128615922,0.31605318288797546,0.21931598903554012,0.15290622743789115,0.15775668935243412
32,11,244,0.05853824618042461,0.5716684660280935,0.21493305574309685,0.07363721425177248,0.0812230177966124
32,11,245,0.027412297416997227,0.7463212957429489,0.11431001701418438,0.030960612936504938,0.08099577688936463
32,11,246,0.06500509220716584,0.4366651314261349,0.24970522776583537,0.07675174389248002,0.17187280470838381
32,11,247,0.018834077156596876,0.6814677540073726,0.23261417117520855,0.020503460783950506,0.046580536876871324
32,11,248,0.00907487776552311,0.3993284049154876,0.28367518637805844,0.06427180548949314,0.24364972545143765
32,11,249,0.02552108269612675,0.47514508319175425,0.30599717864229464,0.02458027546505499,0.1687563800047694
32,11,250,0.02556629702577566,0.3689139825453657,0.36024429102449496,0.07435552350980934,0.17091990589455436
32,11,251,0.0705146988929433,0.3250474641528183,0.3068868994345293,0.05471821026347871,0.2428327272562304
32,11,252,0.008625565533071056,0.4931955720000229,0.22423007696549196,0.07854185666098978,0.1954069288404243
32,11,253,0.025525742758533122,0.3606144978229034,0.32062950230106885,0.03090777485300637,0.26232248226448834
32,11,254,0.02027797920393794,0.6397630159546386,0.24611160997435147,0.007929671399047785,0.08591772346802427
32,11,255,0.05596543572742754,0.4820600175085337,0.25102149205633617,0.04224909353334764,0.168703961174355
32,11,256,0.020134603789952996,0.6766715793132271,0.15411187836107318,0.03137777621458877,0.1177041623211581
32,11,257,0.045484476857489804,0.6232987065206828,0.19532211803089047,0.029365016073212027,0.10652968251772481
32,11,258,0.012722057139475997,0.4566528230962792,0.4437006549359303,0.007217310865591743,0.07970715396272268
32,11,259,0.008046429173299785,0.29421720479584385,0.2512797466457662,0.19297288818110012,0.25348373120399
32,11,260,0.046802836046686266,0.5817886430502456,0.17213427015049265,0.05734455275611063,0.14192969799646485
32,11,261,0.09758424548188259,0.40680019453249133,0.19179651550196547,0.15179890449733927,0.15202013998632136
32,11,262,0.014029570867452662,0.4401057689264182,0.3695151539527658,0.07445671695887443,0.10189278929448892
32,11,263,0.09497455327463905,0.3485098819500942,0.2670099315286668,0.1113205979423115,0.17818503530428823
32,11,264,0.10783032539103365,0.2586159600554883,0.24413749001237803,0.19200289541650079,0.1974133291245991
32,11,265,0.04221175803825519,0.4471814034998305,0.33097917975565483,0.054109482037352094,0.12551817666890744
32,11,266,0.12525686957938323,0.3213876503436478,0.2067007969156332,0.15445779031580598,0.19219689284552963
32,11,267,0.06476850135135367,0.4496287254448417,0.2169701826132694,0.06445792887218543,0.20417466171834955
32,11,268,0.10359192088230863,0.31505318097949203,0.2816764068838456,0.139144925672628,0.16053356558172577
32,11,269,0.044722764402361545,0.46198391054655774,0.22590557630417704,0.10384591767023427,0.16354183107666936
32,11,270,0.03228067355405565,0.4906571272205457,0.2369539047732555,0.11576647797176687,0.12434181648037626
32,11,271,0.06439909427862205,0.43759427789851507,0.22003875772831405,0.13493455239495064,0.14303331769959807
