season,final_week,sample_id,Monique Coleman,Joey Lawrence,Mario Lopez,Emmitt Smith
3,10,150,0.04151970502491747,0.335018255464236,0.18617644308490955,0.43728559642593695
3,10,151,0.05805215271228058,0.2886265945386672,0.12160316985335591,0.5317180828956963
3,10,152,0.12665226229498944,0.4643483262727508,0.037072350625236394,0.37192706080702354
3,10,153,0.2737801461274785,0.3936805781556182,0.011742938092167194,0.3207963376247361
3,10,154,0.18841475685526712,0.19575751818312967,0.01542355600044762,0.6004041689611557
3,10,155,0.20158720897346447,0.37254972821469984,0.16309883808442416,0.2627642247274116
3,10,156,6.713713558624768e-05,0.14406999623990685,0.05986336627453193,0.7959995003499751
3,10,157,0.008509957735821588,0.186855167062475,0.09269528826845042,0.711939586933253
3,10,158,0.1523554315109722,0.5780199153493218,0.13277221389740074,0.13685243924230506
3,10,159,0.11232525890609246,0.12790700477987202,0.025478636790090808,0.7342890995239447
3,10,160,0.00015230518501989875,0.1461901852960989,0.2693905861995959,0.5842669233192852
3,10,161,0.3002825276348736,0.41610495602487163,0.0664516773386685,0.21716083900158625
3,10,162,0.05826727093081766,0.259332826394785,0.19291477054243472,0.4894851321319626
3,10,163,0.26021757295852505,0.31030932824822877,0.17267712773038413,0.2567959710628622
3,10,164,0.006342799000228444,0.2830789541382422,0.20004804036910084,0.5105302064924286
3,10,165,0.1614624277224305,0.4715159350445702,0.14745674564005995,0.21956489159293935
3,10,166,0.0424382205860249,0.31259603584568113,0.23302518467997257,0.4119405588883213
3,10,167,0.007468726822601275,0.4114169203103463,0.005704844107872895,0.5754095087591796
3,10,168,0.08218168336390234,0.11977246362690545,0.021905307308356266,0.7761405457008359
3,10,169,0.2605218734441597,0.5390315875294936,0.07654512810011004,0.12390141092623656
3,10,170,0.1515853955737308,0.2345360741888282,0.22262072209233782,0.3912578081451032
3,10,171,0.054171825319996786,0.07529983904106595,0.054030534537398714,0.8164978011015386
3,10,172,0.07606585706646384,0.17239996106048713,0.3575590778852777,0.3939751039877713
3,10,173,0.009660940276331487,0.025295226609824716,0.03372642118661327,0.9313174119272305
3,10,174,0.24968156969946553,0.25553911298459053,0.1205922214774744,0.37418709583846965
3,10,175,0.05751443709841259,0.18873788804745145,0.3157725246438614,0.43797515021027444
3,10,176,2.129392350328089e-06,0.23260176629539733,0.12018615370521062,0.6472099506070417
3,10,177,0.024242833112920473,0.06705483515133868,0.12625134422580092,0.7824509875099399
3,10,178,0.06545157325839679,0.39113505150868405,0.18455803394429302,0.35885534128862606
3,10,179,0.12826000829376719,0.2681840055933956,0.19083847523178993,0.41271751088104724
3,10,180,0.24429821673019356,0.5241996206049704,0.06695456309277943,0.1645475995720565
3,10,181,0.013070779773955899,0.16091508488401393,0.15962359564508524,0.666390539696945
3,10,182,0.005479170054441617,0.4822922361330833,0.22005732148176657,0.2921712723307086
3,10,183,0.004916725014933558,0.6279004128768817,0.1576361271350641,0.20954673497312065
3,10,184,0.353830092535257,0.40113040664579963,0.0960895507912789,0.1489499500276645
3,10,185,0.20605818732635625,0.42035779842031334,0.010932583543900004,0.36265143070943034
3,10,186,0.02994390667128229,0.29401228039995214,0.2533649831460484,0.4226788297827172
3,10,187,0.1479907552616675,0.22420241169592917,0.1693806395260146,0.45842619351638875
3,10,188,0.04378790567308131,0.508588970328467,0.16618770950355316,0.2814354144948987
3,10,189,0.3326117734277058,0.3530631748562893,0.03046722018106908,0.28385783153493577
3,10,190,0.05276591238661013,0.132479321243698,0.12234327811770553,0.6924114882519865
3,10,191,0.037918361367673466,0.316089664272261,0.15651081898990954,0.489481155370156
3,10,192,0.06606201228716443,0.4466668718722783,0.07065451646941893,0.4166165993711382
3,10,193,0.07889532513631353,0.09137243711840193,0.3828033636370829,0.4469288741082017
3,10,194,0.11083685929733025,0.1439214968802235,0.1857648263743486,0.5594768174480975
3,10,195,0.21436995365960385,0.22647476239350908,0.01710754597792731,0.5420477379689596
3,10,196,0.07373114020801542,0.4055709982746406,0.02019674385239918,0.5005011176649448
3,10,197,0.2714254004667087,0.4143989125174179,0.00837243779162007,0.30580324922425317
3,10,198,0.0375904719466392,0.04961433188466518,0.13308423276649603,0.7797109634021995
3,10,199,0.2926727203526801,0.29516306287936955,0.11834837032718128,0.2938158464407692
3,10,200,0.15927336165805434,0.3854534205303105,0.052592622231232136,0.4026805955804031
3,10,201,0.006667531602813764,0.03223558462650768,0.35218928726157184,0.6089075965091068
3,10,202,0.04723535452673828,0.45768210454253583,0.003948354435128241,0.4911341864955977
3,10,203,0.006348356997995909,0.012502086304570262,0.2933840893101212,0.6877654673873127
3,10,204,0.051759346783885066,0.4297648391827186,0.0698795362096442,0.4485962778237521
3,10,205,0.15180819480605146,0.1821849939458808,0.010014656386248771,0.6559921548618189
3,10,206,0.0032959580126927404,0.04311255305549464,0.2977704225375838,0.6558210663942289
3,10,207,0.12207021461199814,0.27693437667029547,0.09382819390641531,0.5071672148112911
3,10,208,0.04504243782860745,0.4184877063244182,0.12583796875248532,0.410631887094489
3,10,209,0.18283135741225975,0.42211437842112465,0.0937064199334971,0.30134784423311856
3,10,210,0.24562046774413557,0.29960326049674324,0.18393204298058735,0.2708442287785338
3,10,211,0.10519009939149936,0.44665273718263343,0.007614170570280537,0.4405429928555868
3,10,212,0.30398722541366147,0.400841304181456,0.06272140053577356,0.23245006986910896
3,10,213,0.015940414966557532,0.03983222253047586,0.1418235190201116,0.802403843482855
3,10,214,0.20649017210805354,0.5012252471313574,0.04566793819836721,0.24661664256222188
3,10,215,0.017879220196391665,0.13243616215486478,0.11339617552224315,0.7362884421265002
3,10,216,0.036921704328899,0.3091754944096902,0.03298186476852431,0.6209209364928866
3,10,217,0.3130300340395755,0.4655989821442053,0.056187391795646316,0.16518359202057278
3,10,218,0.09686378182497146,0.3684114273733818,0.041719258878137766,0.4930055319235091
3,10,219,0.39294256183867227,0.4590554785169249,0.00025966572451624514,0.14774229391988664
3,10,220,0.09616345599528037,0.3188525583032041,0.10813949822624822,0.4768444874752673
3,10,221,0.03433987364122822,0.3941578285038795,0.0014735659182081925,0.5700287319366841
3,10,222,0.002844071309972387,0.17484085039116617,0.28571734374536406,0.5365977345534975
3,10,223,0.10207152851187642,0.16940177867304893,0.02065366765094017,0.7078730251641344
3,10,224,0.0758592792737553,0.08331813064528694,0.1596858902558361,0.6811366998251217
3,10,225,0.26805749590895955,0.30954487558362237,0.15504333290936395,0.26735429559805407
3,10,226,0.0009216091807100964,0.18986222825235546,0.09909896745460177,0.7101171951123326
3,10,227,0.13368752406560286,0.3872036311874521,0.03354624708458073,0.4455625976623644
3,10,228,0.2076266491251268,0.47944347704991414,0.05386114172212246,0.2590687321028365
3,10,229,0.08839074067901025,0.12574881152446785,0.0822331846245388,0.7036272631719831
3,10,230,0.13214681433748615,0.18463966226261566,0.0022545358733129434,0.6809589875265853
3,10,231,0.18396255286820012,0.42055982810139875,0.119088136002958,0.2763894830274432
3,10,232,0.21198766705081054,0.5409638325977615,0.09090385701110325,0.15614464334032488
3,10,233,0.01893066987205429,0.28515260627858985,0.3435784592663087,0.35233826458304707
3,10,234,0.27555791422621434,0.3062999794071597,0.08215085747669365,0.3359912488899324
3,10,235,0.038853567614777824,0.04524404059364721,0.053310468874194564,0.8625919229173804
3,10,236,0.012659614904973976,0.47890929855800196,0.12687827293117823,0.381552813605846
3,10,237,0.03477247553155865,0.1452095419793024,0.1767329644445022,0.643285018044637
3,10,238,0.03068769467988438,0.0441933443452855,0.20050207411770124,0.724616886857129
3,10,239,0.0442625444682052,0.5196761732875239,0.08188553292174053,0.35417574932253043
3,10,240,0.058971443604526406,0.11884401075868757,0.05105583964568719,0.771128705991099
3,10,241,0.1787805943959084,0.2583613513635842,0.03222136887165559,0.5306366853688519
3,10,242,0.15086112275731015,0.3816350478350005,0.09856744677196333,0.3689363826357261
3,10,243,0.07477166291164435,0.14056561405945875,0.0750278171410425,0.7096349058878546
3,10,244,0.03754852560219457,0.42473016541611197,0.22384070947125995,0.31388059951043357
3,10,245,0.3867855379855282,0.5091631411364218,0.016680083167387186,0.08737123771066278
3,10,246,0.052376974036727336,0.3058883315471202,0.09457627104002718,0.5471584233761254
3,10,247,0.07375704126967568,0.13293308449233052,0.12071526174195489,0.6725946124960388
3,10,248,0.18665726948113953,0.20248831317560712,0.0649870823146886,0.5458673350285648
3,10,249,0.05140783487511693,0.19141040540934917,0.008430325465547511,0.7487514342499864
3,10,250,0.22730512027654956,0.32255787008919423,0.1367571020336278,0.3133799076006284
3,10,251,0.04657980325331729,0.27852900701573774,0.04668501659874604,0.628206173132199
3,10,252,0.0682740031486164,0.3131216180451419,0.19294337459998948,0.42566100420625214
3,10,253,0.1091374033272389,0.39421322018214894,0.21839599502252183,0.2782533814680902
3,10,254,0.22662849410768773,0.5052721700170447,0.07253927895474344,0.19556005692052414
3,10,255,0.05766591355578314,0.3841145099829871,0.1886547384343605,0.3695648380268694
3,10,256,0.012772608053233972,0.024833451846727864,0.03230145377654665,0.9300924863234915
3,10,257,0.034392726396717616,0.053367377075688845,0.37568577967936195,0.5365541168482317
3,10,258,0.017217259043182387,0.0642769330009281,0.26128599473013026,0.6572198132257592
3,10,259,0.35645808944767354,0.3921171318554645,8.073273286348508e-05,0.25134404596399856
3,10,260,0.26868729282475595,0.43936057968162956,0.059516141517263185,0.2324359859763513
3,10,261,0.027526821282136762,0.3373578862237654,0.05887298607666849,0.5762423064174295
3,10,262,0.001932546090719745,0.5150942516055688,0.14957421290769538,0.3333989893960161
3,10,263,0.028832676546348187,0.5417125078489528,0.09532898900489603,0.33412582659980317
3,10,264,0.024870609356380084,0.5161414251183322,0.14883377781142218,0.3101541877138656
3,10,265,0.1932777554327675,0.30103272653825325,0.08003484669919818,0.4256546713297811
3,10,266,0.013168393645406463,0.10064873222953795,0.27202754280381286,0.6141553313212427
3,10,267,0.09364337612871461,0.42139558157763063,0.13742908645258006,0.3475319558410749
3,10,268,0.0019707585142004725,0.4088754144321073,0.2069767976595974,0.3821770293940949
3,10,269,0.060045128977923086,0.46872025151483476,0.010487465808782273,0.46074715369845987
3,10,270,0.001079092683653911,0.354437912844763,0.06181495864162379,0.5826680358299593
3,10,271,0.21835613819419025,0.26700603349503155,0.020459148376794682,0.4941786799339835
3,10,272,0.4235293184310322,0.4910178723884316,0.019098169934269545,0.06635463924626679
3,10,273,0.03808821804383435,0.237550387561379,0.22700473430310358,0.4973566600916832
3,10,274,0.03709196567249808,0.6111869673014945,0.17024670916837248,0.18147435785763508
3,10,275,0.11097165548954913,0.13148290915270042,0.14159717251079745,0.6159482628469529
3,10,276,0.06309501310572414,0.32734435263336015,0.06357417784955333,0.5459864564113622
3,10,277,0.04591224320313678,0.05593287876550453,0.3090580713415222,0.5890968066898364
3,10,278,0.01852242382839635,0.5397650901255695,0.19532425024262562,0.24638823580340846
3,10,279,0.10973095003596788,0.12921969690569454,0.00018400990921623673,0.7608653431491212
3,10,280,0.02152968416346067,0.19551257135644096,0.23127207584671908,0.5516856686333793
3,10,281,0.0019130771959073277,0.14300446350032925,0.3893194045449759,0.4657630547587875
3,10,282,0.0005950993120451818,0.0007805773757482855,0.23831332379174022,0.7603109995204663
3,10,283,0.09775408244114983,0.2941183252601597,0.06321179331494478,0.5449157989837456
3,10,284,0.08166655788550575,0.30809950926748403,0.2340265814744091,0.3762073513726011
3,10,285,0.11246394582888632,0.5393569787029255,0.08110944593922705,0.2670696295289613
3,10,286,0.18896226571281943,0.38962032136749825,0.18252543661408238,0.23889197630559988
3,10,287,0.10916536434150517,0.5490972889119687,0.1057541760278042,0.23598317071872194
3,10,288,0.051554081414124,0.4277777671145996,0.0005599133926524182,0.5201082380786238
3,10,289,0.013707339637916694,0.2554037789373793,0.17003395169848795,0.560854929726216
3,10,290,0.1699011316277454,0.34152771949619704,0.16042246644211686,0.32814868243394085
3,10,291,0.06468656888386563,0.42409509804061674,0.14253178849386527,0.36868654458165234
3,10,292,0.08168913179664264,0.419964858796448,0.2377481997531522,0.26059780965375723
3,10,293,0.03214643696791151,0.10185568363462291,0.14247977075075127,0.7235181086467143
3,10,294,0.004643700018697998,0.23570547762841368,0.08218774338086628,0.677463078972022
3,10,295,0.2947906676068048,0.3936121645477497,0.07665360784732718,0.23494355999811828
3,10,296,0.4363185099259341,0.4987352999687356,0.0037904911061667234,0.06115569899916357
3,10,297,0.07720336018005448,0.12945008298793886,0.006159921586890611,0.787186635245116
3,10,298,0.44559950499020784,0.48502568824366743,0.012667391540776323,0.0567074152253484
3,10,299,0.1334502033238363,0.39318637516563815,0.0018241110925846168,0.4715393104179411
3,10,300,0.17941427260828305,0.30632568278314726,0.008192719142954462,0.5060673254656152
3,10,301,0.37283826619917226,0.4403064079073211,0.05911136376031957,0.12774396213318695
3,10,302,0.070051883352854,0.48000260903898817,0.1687035887225117,0.28124191888564604
3,10,303,0.051008609347935795,0.3707219025122432,0.04846085912338929,0.5298086290164318
3,10,304,0.24551462913361266,0.3689504285479665,0.0004949743182609876,0.38503996800015977
3,10,305,0.12580883810052318,0.25738622814869044,0.25683731565534873,0.35996761809543754
3,10,306,0.16351093897445113,0.1841461914868029,0.12239282395718976,0.5299500455815562
3,10,307,0.28154533051401615,0.5294651193503772,0.06761212643656761,0.12137742369903903
3,10,308,0.182266905963768,0.3949804494595934,0.17385253097464257,0.2489001136019961
3,10,309,0.2872097435329987,0.2988321822664364,0.07637650229102422,0.3375815719095408
3,10,310,0.002159228704837742,0.06087909779934117,0.3444541751311181,0.5925074983647028
3,10,311,0.3293601458366984,0.49927062996085186,0.020425445588187558,0.15094377861426214
3,10,312,0.0025719540415242194,0.0389136005854119,0.2820722653261265,0.6764421800469373
3,10,313,0.3615672782705674,0.463888615664532,0.08704222529258387,0.08750188077231676
3,10,314,0.04672948193233266,0.15828001944309086,0.23005104509071972,0.5649394535338567
3,10,315,0.11743660733722823,0.13117136328278825,0.3114227207979304,0.43996930858205324
3,10,316,0.14247193403049857,0.3797073083814063,0.17126691570266606,0.306553841885429
3,10,317,0.10386627455405857,0.18200066758755423,0.00019316373212183656,0.7139398941262655
3,10,318,0.15470534235603076,0.2948634214391779,0.2597307878098928,0.29070044839489856
3,10,319,0.10430150747613574,0.35828232260988174,0.07475736519636941,0.4626588047176132
3,10,320,0.01926925351026173,0.0740680777872908,0.1694750380050154,0.7371876306974321
3,10,321,0.09606176654397001,0.3908144548181569,0.05002579445854209,0.46309798417933096
3,10,322,0.05768074321778147,0.31480827241902865,0.15747106852239193,0.47003991584079796
3,10,323,0.10794445264649948,0.1559603859661659,0.019530360622274683,0.71656480076506
3,10,324,0.1747106374351712,0.560712505439876,0.09964962644167638,0.16492723068327628
3,10,325,0.13496518637180152,0.332316034799271,0.2646882243566294,0.2680305544722981
3,10,326,0.11760843885990405,0.13752740741322425,0.04252846064605194,0.7023356930808198
3,10,327,0.017806757659767632,0.08178838004947968,0.18551146756626816,0.7148933947244845
3,10,328,0.2919725509066391,0.3409064278061234,0.01867381225718122,0.3484472090300563
3,10,329,0.042269522631758705,0.04531214842298,0.28757186543492885,0.6248464635103325
3,10,330,0.12827517341362474,0.41031830149508197,0.009599142288371665,0.45180738280292154
